ServerSubCategory,FriendlyName,modernisation_candidate,modernisation_treatment,default_flag,modernisation_strategy,modernisation_complexity,applicable_treatment,complexity_score,migration_goal_category,combo_flag,light_modernisation_id,modernisation_focused_id,key_benefits,modernisation_candidate_description,modernisation_candidate_logo
VMware Airwatch,VMware Airwatch,Microsoft Intune,VMware Airwatch-to-Microsoft Intune,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Unified endpoint management for mobile devices and applications across platforms.,"Cloud-based endpoint management solution for managing mobile devices, apps and OS updates.",
VMware Carbon Black,VMware Carbon Black,Microsoft Defender for Endpoint,VMware Carbon Black-to-Microsoft Defender for Endpoint,1,PaaS,Medium,Replace,3,security_importance,0,300,301,"Cloud-based EDR, integrated with Azure for advanced threat detection.",Endpoint detection and response (EDR) service for protecting devices and servers against advanced threats.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
VMware Carbon Black,VMware Carbon Black,Microsoft Defender for Cloud,VMware Carbon Black-to-Microsoft Defender for Cloud,0,PaaS,Medium,Replace,3,,0,,,Managed firewall and threat detection for network security and traffic monitoring.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
VMware Horizon,VMware Horizon,Azure Virtual Desktop,VMware Horizon-to-Azure Virtual Desktop,1,PaaS,Easy,Replace,2,it_tool_interest,0,288,289,Cloud-based desktop and app virtualization service; integrates with Microsoft 365 and other Azure services.,Virtual desktop infrastructure service for delivering remote desktops and apps from Azure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
VMware Horizon,VMware Horizon,Azure WVDI,VMware Horizon-to-Azure WVDI,0,PaaS,Medium,Replace,3,,0,,,,Former name for Azure Virtual Desktop (Windows Virtual Desktop Infrastructure).,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
VMware Log Insight Agent,VMware Log Insight Agent,Azure Log Analytics ,VMware Log Insight Agent-to-Azure Log Analytics ,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,"Centralized log analytics, monitoring, and alerting integrated with Azure cloud workloads.","Azure Log Analytics is a core service of Azure Monitor that collects, queries, and analyzes logs and other telemetry data from your cloud and on-premises environments in a centralized workspace.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
VMware Operations Broker,VMware Operations Broker,Azure Monitor,VMware Operations Broker-to-Azure Monitor,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Proactively monitor cloud resources and set up automated alerts.,Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
VMware Remote Console,VMware Remote Console,Azure VMware Solution,VMware Remote Console-to-Azure VMware Solution,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Azure-native VMware environment for managing VMware VMs in the cloud.,Run VMware workloads natively on Azure with a VMware‑validated solution.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
VMware Remote Console,VMware Remote Console,Azure Bastion,VMware Remote Console-to-Azure Bastion,0,PaaS,Medium,Replace,3,,0,,,"Secure, cloud-native remote desktop and support solution with real-time monitoring and control.",Managed service providing secure RDP and SSH connectivity to your VMs without exposing them publicly.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
VMware View Composer,VMware View Composer,Azure Virtual Desktop,VMware View Composer-to-Azure Virtual Desktop,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Cloud-based desktop and app virtualization service; integrates with Microsoft 365 and other Azure services.,Virtual desktop infrastructure service for delivering remote desktops and apps from Azure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
VMware vRealize,VMware vRealize,Azure DevOps,VMware vRealize-to-Azure DevOps,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,CI/CD integration and infrastructure as code to automate cloud deployments and manage resources.,"Cloud DevOps toolchain for planning, development, CI/CD and collaboration.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
VMware vRealize,VMware vRealize,Azure Automation,VMware vRealize-to-Azure Automation,0,PaaS,Medium,Replace,3,,0,,,End-to-end monitoring and performance management for IT systems in Azure.,"Process automation and configuration management service for orchestrating tasks, updates and state management.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Vocera Analytics,Vocera Analytics,Dynamics 365 Healthcare,Vocera Analytics-to-Dynamics 365 Healthcare,0,PaaS,Hard,Replace,4,,1,,,Integrated communication and analytics for healthcare environments.,Industry solution using Dynamics 365 to enhance patient engagement and healthcare operations.,https://drmigrate.blob.core.windows.net/drmimages/dynamics365.png
Vocera Analytics,Vocera Analytics,Azure Monitor,Vocera Analytics-to-Azure Monitor,0,PaaS,Hard,Replace,4,,1,,,Integrated communication and analytics for healthcare environments.,Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Vormetric Key,Vormetric Key,Azure Key Vault,Vormetric Key-to-Azure Key Vault,1,PaaS,Medium,Replace,3,security_importance,0,300,301,"Centralized, secure encryption key management for applications and services in the cloud.","Centralized cloud service for securely storing and accessing secrets, keys and certificates.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
VPSX,VPSX,Azure Universal Print Services,VPSX-to-Azure Universal Print Services,1,PaaS,Medium,Replace,3,it_tool_interest,1,288,289,"Reduces costs by simplifying management and reducing print server overhead, and increases security & reliability.",Cloud‑based print solution that eliminates on‑prem print servers and simplifies print management.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
VPSX,VPSX,Microsoft Entra ID,VPSX-to-Microsoft Entra ID,0,PaaS,Medium,Replace,3,,1,,,Enterprise-grade cloud print management integrated with Microsoft Entra ID.,"Cloud identity and access management service for users, apps and devices (formerly Azure AD).",https://drmigrate.blob.core.windows.net/drmimages/Microsoft_Entra_ID.png
Wazuh,Wazuh,Azure Sentinel,Wazuh-to-Azure Sentinel,1,PaaS,Medium,Replace,3,security_importance,1,300,301,Open-source SIEM replacement for monitoring and incident detection.,Cloud‑native SIEM and SOAR platform (now called Microsoft Sentinel) for analytics and automated response.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Wazuh,Wazuh,Log Analytics,Wazuh-to-Log Analytics,0,PaaS,Medium,Replace,3,,1,,,Open-source SIEM replacement for monitoring and incident detection.,Collect and analyze log data from resources using Azure Monitor Logs (Log Analytics).,
WebFOCUS,WebFOCUS,Power BI Service,WebFOCUS-to-Power BI Service,1,PaaS,Medium,Replace,3,it_tool_interest,1,288,289,Real-time business intelligence with extensive data integration.,"Cloud-based business analytics service to build dashboards and reports, share insights and collaborate.",
WebFOCUS,WebFOCUS,Azure Synapse Analytics,WebFOCUS-to-Azure Synapse Analytics,0,PaaS,Medium,Replace,3,,1,,,Real-time business intelligence with extensive data integration.,Unified analytics service that brings together big data and data warehousing.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Websphere,Websphere,Azure Kubernetes Service,Websphere-to-Azure Kubernetes Service,1,PaaS,Medium,Replace,3,web_approach,0,304,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Websphere,Websphere,Azure App Service,Websphere-to-Azure App Service,0,PaaS,Medium,Replace,3,,0,,,WebSphere apps can be hosted on a Linux environment but require configuration.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Websphere,Websphere,Azure Red Hat OpenShift,Websphere-to-Azure Red Hat OpenShift,0,PaaS,Medium,Replace,3,,0,,,"Managed Kubernetes platform, ideal for deploying WebSphere apps with containerization.",Fully managed OpenShift service on Azure for running containerized applications.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
WhereScape RED,WhereScape RED,Azure Data Factory,WhereScape RED-to-Azure Data Factory,1,PaaS,Medium,Replace,3,web_approach,0,304,305,Data pipeline automation with built-in connectors and transformations.,Cloud data integration service for orchestrating ETL and ELT workflows at scale.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
WinCDEmu,WinCDEmu,Azure Disk Storage,WinCDEmu-to-Azure Disk Storage,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,"High-performance, scalable, and encrypted disk storage for cloud environments.",Managed persistent block storage for Azure VMs with premium and ultra performance tiers.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
WinCollect,WinCollect,Azure Monitor,WinCollect-to-Azure Monitor,1,PaaS,Medium,Replace,3,security_importance,1,300,301,Syslog data collection and analysis for security event monitoring.,Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
WinCollect,WinCollect,Log Analytics,WinCollect-to-Log Analytics,0,PaaS,Medium,Replace,3,,1,,,Syslog data collection and analysis for security event monitoring.,Collect and analyze log data from resources using Azure Monitor Logs (Log Analytics).,
WinCollect,WinCollect,Azure Sentinel,WinCollect-to-Azure Sentinel,0,PaaS,Medium,Replace,3,,0,,,Security operations with advanced threat detection and response.,Cloud‑native SIEM and SOAR platform (now called Microsoft Sentinel) for analytics and automated response.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
WinSCP,WinSCP,Azure Storage,WinSCP-to-Azure Storage,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Cloud-based disk and storage management for virtualized environments.,"Durable, highly available and scalable cloud storage for data of all shapes and sizes.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
WinScribe,WinScribe,Azure VPN Gateway,WinScribe-to-Azure VPN Gateway,1,PaaS,Medium,Replace,3,security_importance,1,300,301,Secure SSH and RDP access to VMs and infrastructure in Azure without public IP exposure.,Establish secure cross‑premises connectivity to your virtual networks using IPsec/IKE protocols.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Wireshark,Wireshark,Azure Monitor,Wireshark-to-Azure Monitor,1,PaaS,Medium,Replace,3,it_tool_interest,1,288,289,Network performance monitoring and packet capture capabilities in Azure.,Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Wireshark,Wireshark,Azure Network Watcher,Wireshark-to-Azure Network Watcher,0,PaaS,Medium,Replace,3,,1,,,Network performance monitoring and packet capture capabilities in Azure.,Network monitoring and diagnostics service for Azure virtual networks.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Wonderware,Wonderware,Azure IoT Hub,Wonderware-to-Azure IoT Hub,0,PaaS,Hard,Replace,4,,1,,,Industrial IoT connectivity and real-time data analytics for automation systems.,Managed service for bi‑directional communication between IoT devices and the cloud.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Wonderware,Wonderware,Azure Time Series Insights,Wonderware-to-Azure Time Series Insights,0,PaaS,Hard,Replace,4,,1,,,Industrial IoT connectivity and real-time data analytics for automation systems.,Analytics service for exploring and analyzing large volumes of time‑series data from IoT devices.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
WS_FTP,WS_FTP,Azure Storage,WS_FTP-to-Azure Storage,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Cloud-based disk and storage management for virtualized environments.,"Durable, highly available and scalable cloud storage for data of all shapes and sizes.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
